NODE	SUBGRPAH_ID	ORBIT	RAW_COUNT	WEIGHTED_COUNT
175987	NA	15	702	475,17612
175987	NA	16	0	0
175987	NA	17	0	0
175987	NA	18	3368	2279,76237
175987	NA	19	0	0
175987	NA	20	0	0
175987	NA	21	0	0
175987	NA	22	0	0
175987	NA	23	0	0
175987	NA	24	0	0
175987	NA	25	0	0
175987	NA	26	0	0
175987	NA	27	35	23,69112
175987	NA	28	0	0
175987	NA	29	0	0
175987	NA	30	0	0
175987	NA	31	0	0
175987	NA	32	0	0
175987	NA	33	0	0
175987	NA	34	0	0
175987	NA	35	0	0
175987	NA	36	0	0
175987	NA	37	0	0
175987	NA	38	0	0
175987	NA	39	0	0
175987	NA	40	0	0
175987	NA	41	0	0
175987	NA	42	0	0
175987	NA	43	0	0
175987	NA	44	0	0
175987	NA	45	0	0
175987	NA	46	0	0
175987	NA	47	0	0
175987	NA	48	0	0
175987	NA	49	0	0
175987	NA	50	0	0
175987	NA	51	0	0
175987	NA	52	0	0
175987	NA	53	0	0
175987	NA	54	0	0
175987	NA	55	0	0
175987	NA	56	0	0
175987	NA	57	0	0
175987	NA	58	0	0
175987	NA	59	0	0
175987	NA	60	0	0
175987	NA	61	0	0
175987	NA	62	0	0
175987	NA	63	0	0
175987	NA	64	0	0
175987	NA	65	0	0
175987	NA	66	0	0
175987	NA	67	0	0
175987	NA	68	0	0
175987	NA	69	0	0
175987	NA	70	0	0
175987	NA	71	0	0
175987	NA	72	0	0
175991	NA	0	1	1
175991	NA	1	24	20,12267
175991	NA	2	0	0
175991	NA	3	0	0
175991	NA	4	93	69,18648
175991	NA	5	0	0
175991	NA	6	276	205,32762
175991	NA	7	0	0
175991	NA	8	0	0
175991	NA	9	0	0
175991	NA	10	0	0
175991	NA	11	0	0
175991	NA	12	0	0
175991	NA	13	0	0
175991	NA	14	0	0
175991	NA	15	1145	775,03798
175991	NA	16	0	0
175991	NA	17	0	0
175991	NA	18	1313	888,75534
175991	NA	19	2125	1327,86962
175991	NA	20	0	0
175991	NA	21	0	0
175991	NA	22	2024	1370,02347
175991	NA	23	0	0
175991	NA	24	0	0
175991	NA	25	0	0
175991	NA	26	0	0
175991	NA	27	11	7,44578
175991	NA	28	0	0
175991	NA	29	0	0
175991	NA	30	0	0
175991	NA	31	0	0
175991	NA	32	0	0
175991	NA	33	0	0
175991	NA	34	0	0
175991	NA	35	7	4,37416
175991	NA	36	0	0
175991	NA	37	0	0
175991	NA	38	0	0
175991	NA	39	0	0
175991	NA	40	0	0
175991	NA	41	0	0
175991	NA	42	0	0
175991	NA	43	0	0
175991	NA	44	0	0
175991	NA	45	0	0
175991	NA	46	0	0
175991	NA	47	0	0
175991	NA	48	0	0
175991	NA	49	0	0
175991	NA	50	0	0
175991	NA	51	0	0
175991	NA	52	0	0
175991	NA	53	0	0
175991	NA	54	0	0
175991	NA	55	0	0
175991	NA	56	0	0
175991	NA	57	0	0
175991	NA	58	0	0
175991	NA	59	0	0
175991	NA	60	0	0
175991	NA	61	0	0
175991	NA	62	0	0
175991	NA	63	0	0
175991	NA	64	0	0
175991	NA	65	0	0
175991	NA	66	0	0
175991	NA	67	0	0
175991	NA	68	0	0
175991	NA	69	0	0
175991	NA	70	0	0
175991	NA	71	0	0
175991	NA	72	0	0
175993	NA	0	4	4
175993	NA	1	44	36,89156
175993	NA	2	5	4,19222
175993	NA	3	1	0,83844
175993	NA	4	1009	750,63611
175993	NA	5	109	73,78091
175993	NA	6	248	184,49728
175993	NA	7	2	1,48788
175993	NA	8	0	0
175993	NA	9	5	3,7197
175993	NA	10	23	15,56845
175993	NA	11	2	1,35378
175993	NA	12	0	0
175993	NA	13	0	0
175993	NA	14	0	0
175993	NA	15	7153	4841,78748
175993	NA	16	2433	1416,94313
175993	NA	17	570	356,1815
175993	NA	18	43103	29175,94937
175993	NA	19	9002	5625,16815
175993	NA	20	604	351,76065
175993	NA	21	65	37,85504
175993	NA	22	944	638,98328
175993	NA	23	0	0
175993	NA	24	699	473,14546
175993	NA	25	106	66,23726
175993	NA	26	46	25,137
175993	NA	27	316	213,89694
175993	NA	28	14	8,15339
175993	NA	29	560	326,1357
175993	NA	30	21	11,47559
175993	NA	31	47	31,81379
175993	NA	32	140	81,53392
175993	NA	33	1	0,58239
175993	NA	34	11	6,40624
175993	NA	35	229	143,09748
175993	NA	36	0	0
175993	NA	37	0	0
175993	NA	38	0	0
175993	NA	39	3	1,87464
175993	NA	40	0	0
175993	NA	41	0	0
175993	NA	42	0	0
175993	NA	43	1	0,58239
175993	NA	44	0	0
175993	NA	45	25	15,622
175993	NA	46	0	0
175993	NA	47	0	0
175993	NA	48	0	0
175993	NA	49	0	0
175993	NA	50	0	0
175993	NA	51	0	0
175993	NA	52	6	3,49431
175993	NA	53	0	0
175993	NA	54	0	0
175993	NA	55	0	0
175993	NA	56	0	0
175993	NA	57	0	0
175993	NA	58	0	0
175993	NA	59	0	0
175993	NA	60	0	0
175993	NA	61	0	0
175993	NA	62	0	0
175993	NA	63	0	0
175993	NA	64	0	0
175993	NA	65	0	0
175993	NA	66	0	0
175993	NA	67	0	0
175993	NA	68	0	0
175993	NA	69	0	0
175993	NA	70	0	0
175993	NA	71	0	0
175993	NA	72	0	0
176000	NA	0	1	1
176000	NA	1	21	17,60734
176000	NA	2	0	0
176000	NA	3	0	0
176000	NA	4	180	133,90932
176000	NA	5	0	0
176000	NA	6	210	156,22753
176000	NA	7	0	0
176000	NA	8	0	0
176000	NA	9	0	0
176000	NA	10	0	0
176000	NA	11	0	0
176000	NA	12	0	0
176000	NA	13	0	0
176000	NA	14	0	0
176000	NA	15	2443	1653,63999
176000	NA	16	0	0
176000	NA	17	0	0
176000	NA	18	3669	2483,50598
176000	NA	19	3538	2210,82481
176000	NA	20	0	0
176000	NA	21	0	0
176000	NA	22	1330	900,26246
176000	NA	23	0	0
176000	NA	24	0	0
176000	NA	25	0	0
176000	NA	26	0	0
176000	NA	27	19	12,86089
176000	NA	28	0	0
176000	NA	29	0	0
176000	NA	30	0	0
176000	NA	31	0	0
176000	NA	32	0	0
176000	NA	33	0	0
176000	NA	34	0	0
176000	NA	35	31	19,37127
176000	NA	36	0	0
176000	NA	37	0	0
176000	NA	38	0	0
176000	NA	39	0	0
176000	NA	40	0	0
176000	NA	41	0	0
176000	NA	42	0	0
176000	NA	43	0	0
176000	NA	44	0	0
176000	NA	45	0	0
176000	NA	46	0	0
176000	NA	47	0	0
176000	NA	48	0	0
176000	NA	49	0	0
176000	NA	50	0	0
176000	NA	51	0	0
176000	NA	52	0	0
176000	NA	53	0	0
176000	NA	54	0	0
176000	NA	55	0	0
176000	NA	56	0	0
176000	NA	57	0	0
176000	NA	58	0	0
176000	NA	59	0	0
176000	NA	60	0	0
176000	NA	61	0	0
176000	NA	62	0	0
176000	NA	63	0	0
176000	NA	64	0	0
176000	NA	65	0	0
176000	NA	66	0	0
176000	NA	67	0	0
176000	NA	68	0	0
176000	NA	69	0	0
176000	NA	70	0	0
176000	NA	71	0	0
176000	NA	72	0	0
176002	NA	0	4	4
176002	NA	1	137	114,8669
176002	NA	2	6	5,03067
176002	NA	3	0	0
176002	NA	4	1352	1005,80775
176002	NA	5	399	270,07874
176002	NA	6	4587	3412,45573
176002	NA	7	4	2,97576
176002	NA	8	6	4,06133
176002	NA	9	43	31,98945
176002	NA	10	0	0
176002	NA	11	0	0
176002	NA	12	0	0
176002	NA	13	0	0
176002	NA	14	0	0
176002	NA	15	10769	7289,41834
176002	NA	16	3248	1891,58705
176002	NA	17	4061	2537,63695
176002	NA	18	49011	33175,00997
176002	NA	19	72719	45440,63572
176002	NA	20	13182	7677,00138
176002	NA	21	390	227,13022
176002	NA	22	108391	73368,68266
176002	NA	23	1	0,67689
176002	NA	24	3480	2355,57395
176002	NA	25	0	0
176002	NA	26	0	0
176002	NA	27	297	201,03605
176002	NA	28	107	62,31521
176002	NA	29	0	0
176002	NA	30	0	0
176002	NA	31	2961	2004,26852
176002	NA	32	0	0
176002	NA	33	0	0
176002	NA	34	18	10,48293
176002	NA	35	593	370,55373
176002	NA	36	375	218,39444
176002	NA	37	571	312,02664
176002	NA	38	9	4,91811
176002	NA	39	129	80,6095
176002	NA	40	0	0
176002	NA	41	0	0
176002	NA	42	0	0
176002	NA	43	0	0
176002	NA	44	0	0
176002	NA	45	19	11,87272
176002	NA	46	0	0
176002	NA	47	0	0
176002	NA	48	0	0
176002	NA	49	4	2,32954
176002	NA	50	1	0,58239
176002	NA	51	22	11,33734
176002	NA	52	0	0
176002	NA	53	0	0
176002	NA	54	0	0
176002	NA	55	0	0
176002	NA	56	0	0
176002	NA	57	0	0
176002	NA	58	0	0
176002	NA	59	0	0
176002	NA	60	0	0
176002	NA	61	0	0
176002	NA	62	0	0
176002	NA	63	0	0
176002	NA	64	0	0
176002	NA	65	0	0
176002	NA	66	0	0
176002	NA	67	0	0
176002	NA	68	0	0
176002	NA	69	0	0
176002	NA	70	0	0
176002	NA	71	0	0
176002	NA	72	0	0
176004	NA	0	1	1
176004	NA	1	60	50,30667
176004	NA	2	0	0
176004	NA	3	0	0
176004	NA	4	569	423,30223
176004	NA	5	0	0
176004	NA	6	1750	1301,89612
176004	NA	7	0	0
176004	NA	8	0	0
176004	NA	9	20	14,87881
176004	NA	10	0	0
176004	NA	11	0	0
176004	NA	12	0	0
176004	NA	13	0	0
176004	NA	14	0	0
176004	NA	15	8630	5841,55263
176004	NA	16	0	0
176004	NA	17	0	0
176004	NA	18	13378	9055,42191
176004	NA	19	31180	19483,75283
176004	NA	20	0	0
176004	NA	21	0	0
176004	NA	22	33118	22417,21206
176004	NA	23	0	0
176004	NA	24	1627	1101,29851
176004	NA	25	0	0
176004	NA	26	0	0
176004	NA	27	177	119,80936
176004	NA	28	0	0
176004	NA	29	0	0
176004	NA	30	0	0
176004	NA	31	1044	706,67218
176004	NA	32	0	0
176004	NA	33	0	0
176004	NA	34	0	0
176004	NA	35	345	215,58354
176004	NA	36	0	0
176004	NA	37	0	0
176004	NA	38	0	0
176004	NA	39	58	36,24303
176004	NA	40	0	0
176004	NA	41	0	0
176004	NA	42	0	0
176004	NA	43	0	0
176004	NA	44	0	0
176004	NA	45	37	23,12055
176004	NA	46	0	0
176004	NA	47	0	0
176004	NA	48	0	0
176004	NA	49	0	0
176004	NA	50	0	0
176004	NA	51	0	0
176004	NA	52	0	0
176004	NA	53	0	0
176004	NA	54	0	0
176004	NA	55	0	0
176004	NA	56	0	0
176004	NA	57	0	0
176004	NA	58	0	0
176004	NA	59	0	0
176004	NA	60	0	0
176004	NA	61	0	0
176004	NA	62	0	0
176004	NA	63	0	0
176004	NA	64	0	0
176004	NA	65	0	0
176004	NA	66	0	0
176004	NA	67	0	0
176004	NA	68	0	0
176004	NA	69	0	0
176004	NA	70	0	0
176004	NA	71	0	0
176004	NA	72	0	0
176006	NA	0	1	1
176006	NA	1	28	23,47645
176006	NA	2	0	0
176006	NA	3	0	0
176006	NA	4	128	95,2244
176006	NA	5	0	0
176006	NA	6	378	281,20956
176006	NA	7	0	0
176006	NA	8	0	0
176006	NA	9	0	0
176006	NA	10	0	0
176006	NA	11	0	0
176006	NA	12	0	0
176006	NA	13	0	0
176006	NA	14	0	0
176006	NA	15	1739	1177,11008
176006	NA	16	0	0
176006	NA	17	0	0
176006	NA	18	2451	1659,0551
176006	NA	19	3428	2142,08803
176006	NA	20	0	0
176006	NA	21	0	0
176006	NA	22	3276	2217,48858
176006	NA	23	0	0
176006	NA	24	0	0
176006	NA	25	0	0
176006	NA	26	0	0
176006	NA	27	12	8,12267
176006	NA	28	0	0
176006	NA	29	0	0
176006	NA	30	0	0
176006	NA	31	0	0
176006	NA	32	0	0
176006	NA	33	0	0
176006	NA	34	0	0
176006	NA	35	14	8,74832
176006	NA	36	0	0
176006	NA	37	0	0
176006	NA	38	0	0
176006	NA	39	0	0
176006	NA	40	0	0
176006	NA	41	0	0
176006	NA	42	0	0
176006	NA	43	0	0
176006	NA	44	0	0
176006	NA	45	0	0
176006	NA	46	0	0
176006	NA	47	0	0
176006	NA	48	0	0
176006	NA	49	0	0
176006	NA	50	0	0
176006	NA	51	0	0
176006	NA	52	0	0
176006	NA	53	0	0
176006	NA	54	0	0
176006	NA	55	0	0
176006	NA	56	0	0
176006	NA	57	0	0
176006	NA	58	0	0
176006	NA	59	0	0
176006	NA	60	0	0
176006	NA	61	0	0
176006	NA	62	0	0
176006	NA	63	0	0
176006	NA	64	0	0
176006	NA	65	0	0
176006	NA	66	0	0
176006	NA	67	0	0
176006	NA	68	0	0
176006	NA	69	0	0
176006	NA	70	0	0
176006	NA	71	0	0
176006	NA	72	0	0
176007	NA	0	2	2
176007	NA	1	18	15,092
176007	NA	2	1	0,83844
176007	NA	3	0	0
176007	NA	4	579	430,74163
176007	NA	5	18	12,184
176007	NA	6	94	69,93042
176007	NA	7	0	0
176007	NA	8	0	0
176007	NA	9	3	2,23182
176007	NA	10	0	0
176007	NA	11	0	0
176007	NA	12	0	0
176007	NA	13	0	0
176007	NA	14	0	0
176007	NA	15	3515	2379,26506
176007	NA	16	577	336,03625
176007	NA	17	55	34,36839
176007	NA	18	27309	18485,16348
176007	NA	19	5402	3375,60079
176007	NA	20	94	54,74421
176007	NA	21	0	0
176007	NA	22	334	226,08095
176007	NA	23	0	0
176007	NA	24	531	359,42809
176007	NA	25	0	0
176007	NA	26	0	0
176007	NA	27	182	123,19381
176007	NA	28	3	1,74716
176007	NA	29	0	0
176007	NA	30	0	0
176007	NA	31	32	21,66045
176007	NA	32	0	0
176007	NA	33	0	0
176007	NA	34	1	0,58239
176007	NA	35	59	36,86791
176007	NA	36	0	0
176007	NA	37	0	0
176007	NA	38	0	0
176007	NA	39	2	1,24976
176007	NA	40	0	0
176007	NA	41	0	0
176007	NA	42	0	0
176007	NA	43	0	0
176007	NA	44	0	0
176007	NA	45	38	23,74543
176007	NA	46	0	0
176007	NA	47	0	0
176007	NA	48	0	0
176007	NA	49	0	0
176007	NA	50	0	0
176007	NA	51	0	0
176007	NA	52	0	0
176007	NA	53	0	0
176007	NA	54	0	0
176007	NA	55	0	0
176007	NA	56	0	0
176007	NA	57	0	0
176007	NA	58	0	0
176007	NA	59	0	0
176007	NA	60	0	0
176007	NA	61	0	0
176007	NA	62	0	0
176007	NA	63	0	0
176007	NA	64	0	0
176007	NA	65	0	0
176007	NA	66	0	0
176007	NA	67	0	0
176007	NA	68	0	0
176007	NA	69	0	0
176007	NA	70	0	0
176007	NA	71	0	0
176007	NA	72	0	0
176011	NA	0	1	1
176011	NA	1	5	4,19222
176011	NA	2	0	0
176011	NA	3	0	0
176011	NA	4	88	65,46678
176011	NA	5	0	0
176011	NA	6	10	7,43941
176011	NA	7	0	0
176011	NA	8	0	0
176011	NA	9	0	0
176011	NA	10	0	0
176011	NA	11	0	0
176011	NA	12	0	0
176011	NA	13	0	0
176011	NA	14	0	0
176011	NA	15	895	605,81571
176011	NA	16	0	0
176011	NA	17	0	0
176011	NA	18	1562	1057,30072
176011	NA	19	350	218,70794
176011	NA	20	0	0
176011	NA	21	0	0
176011	NA	22	10	6,76889
176011	NA	23	0	0
176011	NA	24	0	0
176011	NA	25	0	0
176011	NA	26	0	0
176011	NA	27	31	20,98356
176011	NA	28	0	0
176011	NA	29	0	0
176011	NA	30	0	0
176011	NA	31	0	0
176011	NA	32	0	0
176011	NA	33	0	0
176011	NA	34	0	0
176011	NA	35	1	0,62488
176011	NA	36	0	0
176011	NA	37	0	0
176011	NA	38	0	0
176011	NA	39	0	0
176011	NA	40	0	0
176011	NA	41	0	0
176011	NA	42	0	0
176011	NA	43	0	0
176011	NA	44	0	0
176011	NA	45	0	0
176011	NA	46	0	0
176011	NA	47	0	0
176011	NA	48	0	0
176011	NA	49	0	0
176011	NA	50	0	0
176011	NA	51	0	0
176011	NA	52	0	0
176011	NA	53	0	0
176011	NA	54	0	0
176011	NA	55	0	0
176011	NA	56	0	0
176011	NA	57	0	0
176011	NA	58	0	0
176011	NA	59	0	0
176011	NA	60	0	0
176011	NA	61	0	0
176011	NA	62	0	0
176011	NA	63	0	0
176011	NA	64	0	0
176011	NA	65	0	0
176011	NA	66	0	0
176011	NA	67	0	0
176011	NA	68	0	0
176011	NA	69	0	0
176011	NA	70	0	0
176011	NA	71	0	0
176011	NA	72	0	0
176013	NA	0	1	1
176013	NA	1	5	4,19222
176013	NA	2	0	0
176013	NA	3	0	0
176013	NA	4	129	95,96834
176013	NA	5	0	0
176013	NA	6	10	7,43941
176013	NA	7	0	0
176013	NA	8	0	0
176013	NA	9	0	0
176013	NA	10	0	0
176013	NA	11	0	0
176013	NA	12	0	0
176013	NA	13	0	0
176013	NA	14	0	0
176013	NA	15	1202	813,62066
176013	NA	16	0	0
176013	NA	17	0	0
176013	NA	18	3026	2048,26631
176013	NA	19	504	314,93943
176013	NA	20	0	0
176013	NA	21	0	0
176013	NA	22	10	6,76889
176013	NA	23	0	0
176013	NA	24	0	0
176013	NA	25	0	0
176013	NA	26	0	0
176013	NA	27	20	13,53778
176013	NA	28	0	0
176013	NA	29	0	0
176013	NA	30	0	0
176013	NA	31	0	0
176013	NA	32	0	0
176013	NA	33	0	0
176013	NA	34	0	0
176013	NA	35	6	3,74928
176013	NA	36	0	0
176013	NA	37	0	0
176013	NA	38	0	0
176013	NA	39	0	0
176013	NA	40	0	0
176013	NA	41	0	0
176013	NA	42	0	0
176013	NA	43	0	0
176013	NA	44	0	0
176013	NA	45	0	0
176013	NA	46	0	0
176013	NA	47	0	0
176013	NA	48	0	0
176013	NA	49	0	0
176013	NA	50	0	0
176013	NA	51	0	0
176013	NA	52	0	0
176013	NA	53	0	0
176013	NA	54	0	0
176013	NA	55	0	0
176013	NA	56	0	0
176013	NA	57	0	0
176013	NA	58	0	0
176013	NA	59	0	0
176013	NA	60	0	0
176013	NA	61	0	0
176013	NA	62	0	0
176013	NA	63	0	0
176013	NA	64	0	0
176013	NA	65	0	0
176013	NA	66	0	0
176013	NA	67	0	0
176013	NA	68	0	0
176013	NA	69	0	0
176013	NA	70	0	0
176013	NA	71	0	0
176013	NA	72	0	0
176015	NA	0	7	7
176015	NA	1	39	32,69934
176015	NA	2	21	17,60734
176015	NA	3	0	0
176015	NA	4	270	200,86397
176015	NA	5	234	158,39204
176015	NA	6	284	211,27914
176015	NA	7	35	26,03792
176015	NA	8	0	0
176015	NA	9	7	5,20758
176015	NA	10	0	0
176015	NA	11	0	0
176015	NA	12	0	0
176015	NA	13	0	0
176015	NA	14	0	0
176015	NA	15	3323	2249,30236
176015	NA	16	1618	942,29921
176015	NA	17	449	280,57104
176015	NA	18	4024	2723,8016
176015	NA	19	4617	2885,07013
176015	NA	20	1704	992,38434
176015	NA	21	585	340,69533
176015	NA	22	1548	1047,82427
176015	NA	23	35	23,69112
176015	NA	24	224	151,62315
176015	NA	25	0	0
176015	NA	26	0	0
176015	NA	27	59	39,93645
176015	NA	28	42	24,46018
176015	NA	29	0	0
176015	NA	30	0	0
176015	NA	31	125	84,61113
176015	NA	32	0	0
176015	NA	33	0	0
176015	NA	34	1	0,58239
176015	NA	35	33	20,62103
176015	NA	36	0	0
176015	NA	37	0	0
176015	NA	38	0	0
176015	NA	39	6	3,74928
176015	NA	40	0	0
176015	NA	41	0	0
176015	NA	42	0	0
176015	NA	43	0	0
176015	NA	44	0	0
176015	NA	45	13	8,12344
176015	NA	46	0	0
176015	NA	47	0	0
176015	NA	48	0	0
176015	NA	49	0	0
176015	NA	50	0	0
176015	NA	51	0	0
176015	NA	52	0	0
176015	NA	53	0	0
176015	NA	54	0	0
176015	NA	55	0	0
176015	NA	56	1	0,67689
176015	NA	57	0	0
176015	NA	58	0	0
176015	NA	59	0	0
176015	NA	60	0	0
176015	NA	61	0	0
176015	NA	62	0	0
176015	NA	63	0	0
176015	NA	64	0	0
176015	NA	65	0	0
176015	NA	66	0	0
176015	NA	67	0	0
176015	NA	68	0	0
176015	NA	69	0	0
176015	NA	70	0	0
176015	NA	71	0	0
176015	NA	72	0	0
176016	NA	0	1	1
176016	NA	1	3	2,51533
176016	NA	2	0	0
176016	NA	3	0	0
176016	NA	4	16	11,90305
176016	NA	5	0	0
176016	NA	6	3	2,23182
176016	NA	7	0	0
176016	NA	8	0	0
176016	NA	9	0	0
176016	NA	10	0	0
176016	NA	11	0	0
176016	NA	12	0	0
176016	NA	13	0	0
176016	NA	14	0	0
176016	NA	15	383	259,24851
176016	NA	16	0	0
176016	NA	17	0	0
176016	NA	18	60	40,61334
176016	NA	19	32	19,99615
176016	NA	20	0	0
176016	NA	21	0	0
176016	NA	22	1	0,67689
176016	NA	23	0	0
176016	NA	24	0	0
176016	NA	25	0	0
176016	NA	26	0	0
176016	NA	27	1	0,67689
176016	NA	28	0	0
176016	NA	29	0	0
176016	NA	30	0	0
176016	NA	31	0	0
176016	NA	32	0	0
176016	NA	33	0	0
176016	NA	34	0	0
176016	NA	35	0	0
176016	NA	36	0	0
176016	NA	37	0	0
176016	NA	38	0	0
176016	NA	39	0	0
176016	NA	40	0	0
176016	NA	41	0	0
176016	NA	42	0	0
176016	NA	43	0	0
176016	NA	44	0	0
176016	NA	45	0	0
176016	NA	46	0	0
176016	NA	47	0	0
176016	NA	48	0	0
176016	NA	49	0	0
176016	NA	50	0	0
176016	NA	51	0	0
176016	NA	52	0	0
176016	NA	53	0	0
176016	NA	54	0	0
176016	NA	55	0	0
176016	NA	56	0	0
176016	NA	57	0	0
176016	NA	58	0	0
176016	NA	59	0	0
176016	NA	60	0	0
176016	NA	61	0	0
176016	NA	62	0	0
176016	NA	63	0	0
176016	NA	64	0	0
176016	NA	65	0	0
176016	NA	66	0	0
176016	NA	67	0	0
176016	NA	68	0	0
176016	NA	69	0	0
176016	NA	70	0	0
176016	NA	71	0	0
176016	NA	72	0	0
176018	NA	0	1	1
176018	NA	1	22	18,44578
176018	NA	2	0	0
176018	NA	3	0	0
176018	NA	4	225	167,38664
176018	NA	5	0	0
176018	NA	6	224	166,6427
176018	NA	7	0	0
176018	NA	8	0	0
176018	NA	9	7	5,20758
176018	NA	10	0	0
176018	NA	11	0	0
176018	NA	12	0	0
176018	NA	13	0	0
176018	NA	14	0	0
176018	NA	15	2726	1845,19959
176018	NA	16	0	0
176018	NA	17	0	0
176018	NA	18	3921	2654,08202
176018	NA	19	4409	2755,09513
176018	NA	20	0	0
176018	NA	21	0	0
176018	NA	22	1408	953,0598
176018	NA	23	0	0
176018	NA	24	224	151,62315
176018	NA	25	0	0
176018	NA	26	0	0
176018	NA	27	59	39,93645
176018	NA	28	0	0
176018	NA	29	0	0
176018	NA	30	0	0
176018	NA	31	125	84,61113
176018	NA	32	0	0
176018	NA	33	0	0
176018	NA	34	0	0
176018	NA	35	33	20,62103
176018	NA	36	0	0
176018	NA	37	0	0
176018	NA	38	0	0
176018	NA	39	6	3,74928
176018	NA	40	0	0
176018	NA	41	0	0
176018	NA	42	0	0
176018	NA	43	0	0
176018	NA	44	0	0
176018	NA	45	13	8,12344
176018	NA	46	0	0
176018	NA	47	0	0
176018	NA	48	0	0
176018	NA	49	0	0
176018	NA	50	0	0
176018	NA	51	0	0
176018	NA	52	0	0
176018	NA	53	0	0
176018	NA	54	0	0
176018	NA	55	0	0
176018	NA	56	1	0,67689
176018	NA	57	0	0
176018	NA	58	0	0
176018	NA	59	0	0
176018	NA	60	0	0
176018	NA	61	0	0
176018	NA	62	0	0
176018	NA	63	0	0
176018	NA	64	0	0
176018	NA	65	0	0
176018	NA	66	0	0
176018	NA	67	0	0
176018	NA	68	0	0
176018	NA	69	0	0
176018	NA	70	0	0
176018	NA	71	0	0
176018	NA	72	0	0
176022	NA	0	2	2
176022	NA	1	5	4,19222
176022	NA	2	1	0,83844
176022	NA	3	0	0
176022	NA	4	83	61,74707
176022	NA	5	5	3,38445
176022	NA	6	9	6,69547
176022	NA	7	0	0
176022	NA	8	0	0
176022	NA	9	1	0,74394
176022	NA	10	0	0
176022	NA	11	0	0
176022	NA	12	0	0
176022	NA	13	0	0
176022	NA	14	0	0
176022	NA	15	642	434,56278
176022	NA	16	83	48,33797
176022	NA	17	0	0
176022	NA	18	2172	1470,20305
176022	NA	19	259	161,84387
176022	NA	20	9	5,24147
176022	NA	21	0	0
176022	NA	22	7	4,73822
176022	NA	23	0	0
176022	NA	24	71	48,05912
176022	NA	25	0	0
176022	NA	26	0	0
176022	NA	27	5	3,38445
176022	NA	28	1	0,58239
176022	NA	29	0	0
176022	NA	30	0	0
176022	NA	31	3	2,03067
176022	NA	32	0	0
176022	NA	33	0	0
176022	NA	34	0	0
176022	NA	35	1	0,62488
176022	NA	36	0	0
176022	NA	37	0	0
176022	NA	38	0	0
176022	NA	39	0	0
176022	NA	40	0	0
176022	NA	41	0	0
176022	NA	42	0	0
176022	NA	43	0	0
176022	NA	44	0	0
176022	NA	45	0	0
176022	NA	46	0	0
176022	NA	47	0	0
176022	NA	48	0	0
176022	NA	49	0	0
176022	NA	50	0	0
176022	NA	51	0	0
176022	NA	52	0	0
176022	NA	53	0	0
176022	NA	54	0	0
176022	NA	55	0	0
176022	NA	56	0	0
176022	NA	57	0	0
176022	NA	58	0	0
176022	NA	59	0	0
176022	NA	60	0	0
176022	NA	61	0	0
176022	NA	62	0	0
176022	NA	63	0	0
176022	NA	64	0	0
176022	NA	65	0	0
176022	NA	66	0	0
176022	NA	67	0	0
176022	NA	68	0	0
176022	NA	69	0	0
176022	NA	70	0	0
176022	NA	71	0	0
176022	NA	72	0	0
176023	NA	0	3	3
176023	NA	1	44	36,89156
176023	NA	2	3	2,51533
176023	NA	3	0	0
176023	NA	4	847	630,11772
176023	NA	5	84	56,85868
176023	NA	6	292	217,23067
176023	NA	7	1	0,74394
176023	NA	8	2	1,35378
176023	NA	9	10	7,43941
176023	NA	10	0	0
176023	NA	11	0	0
176023	NA	12	0	0
176023	NA	13	0	0
176023	NA	14	0	0
176023	NA	15	5645	3821,03877
176023	NA	16	1290	751,27688
176023	NA	17	578	361,18054
176023	NA	18	44386	30044,39804
176023	NA	19	9805	6126,94665
176023	NA	20	536	312,15845
176023	NA	21	40	23,29541
176023	NA	22	1169	791,28332
176023	NA	23	0	0
176023	NA	24	1418	959,82869
176023	NA	25	0	0
176023	NA	26	0	0
176023	NA	27	256	173,2836
176023	NA	28	14	8,15339
176023	NA	29	0	0
176023	NA	30	0	0
176023	NA	31	110	74,4578
176023	NA	32	0	0
176023	NA	33	0	0
176023	NA	34	10	5,82385
176023	NA	35	67	41,86695
176023	NA	36	189	110,0708
176023	NA	37	48	26,22991
176023	NA	38	2	1,09291
176023	NA	39	9	5,62392
176023	NA	40	0	0
176023	NA	41	0	0
176023	NA	42	0	0
176023	NA	43	0	0
176023	NA	44	0	0
176023	NA	45	41	25,62007
176023	NA	46	0	0
176023	NA	47	0	0
176023	NA	48	0	0
176023	NA	49	0	0
176023	NA	50	0	0
176023	NA	51	6	3,092
176023	NA	52	0	0
176023	NA	53	0	0
176023	NA	54	0	0
176023	NA	55	0	0
176023	NA	56	0	0
176023	NA	57	0	0
176023	NA	58	0	0
176023	NA	59	0	0
176023	NA	60	0	0
176023	NA	61	0	0
176023	NA	62	0	0
176023	NA	63	0	0
176023	NA	64	0	0
176023	NA	65	0	0
176023	NA	66	0	0
176023	NA	67	0	0
176023	NA	68	0	0
176023	NA	69	0	0
176023	NA	70	0	0
176023	NA	71	0	0
176023	NA	72	0	0
176024	NA	0	1	1
176024	NA	1	2	1,67689
176024	NA	2	0	0
176024	NA	3	0	0
176024	NA	4	8	5,95153
176024	NA	5	0	0
176024	NA	6	1	0,74394
176024	NA	7	0	0
176024	NA	8	0	0
176024	NA	9	0	0
176024	NA	10	0	0
176024	NA	11	0	0
176024	NA	12	0	0
